notificationId,content,views,startDate,accountId,productId
800648,The product is on sale.,10,2019-12-01,10001511,2002003
800649,The product is on sale.,9,2019-06-01,10001514,2002006
800650,The product is on sale.,2,2019-06-04,10001517,2002009
800651,The product is on sale.,10,2019-06-27,10001520,2002012
800652,The product is on sale.,15,2019-09-29,10001523,2002015
800653,The product is on sale.,8,2019-08-26,10001526,2002018
800654,The product is on sale.,16,2019-08-29,10001529,2002021
800655,The product is on sale.,7,2019-06-17,10001532,2002024
800656,The product is on sale.,5,2020-01-02,10001535,2002027
800657,The product is on sale.,11,2020-01-17,10001538,2002030
800658,The product is on sale.,5,2020-01-19,10001541,2002033
800659,The product is on sale.,19,2019-06-05,10001544,2002036
800660,The product is on sale.,13,2020-01-16,10001547,2002039
800661,The product is on sale.,4,2019-08-02,10001550,2002042
800662,The product is on sale.,5,2019-12-16,10001553,2002045
800663,The product is on sale.,7,2019-09-12,10001556,2002048
800664,The product is on sale.,17,2019-06-04,10001559,2002051
800665,The product is on sale.,2,2019-09-18,10001562,2002054
800666,The product is on sale.,18,2020-01-06,10001565,2002057
800667,The product is on sale.,12,2019-09-22,10001568,2002060
800668,The product is on sale.,17,2019-11-17,10001571,2002063
800669,The product is on sale.,6,2019-12-03,10001574,2002066
800670,The product is on sale.,2,2019-07-29,10001577,2002069
800671,The product is on sale.,10,2019-06-20,10001580,2002072
800672,The product is on sale.,10,2019-11-05,10001583,2002075
800673,The product is on sale.,6,2020-01-04,10001586,2002078
800674,The product is on sale.,16,2019-09-19,10001589,2002081
800675,The product is on sale.,9,2019-10-13,10001592,2002084
800676,The product is on sale.,2,2019-05-12,10001595,2002087
800677,The product is on sale.,3,2019-09-17,10001598,2002090
800678,The product is on sale.,5,2019-10-16,10001601,2002093
800679,The product is on sale.,17,2019-12-18,10001604,2002096
800680,The product is on sale.,3,2019-07-04,10001607,2002099
800681,The product is on sale.,5,2019-12-28,10001610,2002102
800682,The product is on sale.,7,2019-11-08,10001613,2002105
800683,The product is on sale.,20,2019-12-27,10001616,2002108
800684,The product is on sale.,14,2020-01-11,10001619,2002111
800685,The product is on sale.,9,2019-12-31,10001622,2002114
800686,The product is on sale.,17,2019-11-19,10001625,2002117
800687,The product is on sale.,1,2019-10-06,10001628,2002120
800688,The product is on sale.,5,2020-01-19,10001631,2002123
800689,The product is on sale.,10,2019-09-07,10001634,2002126
800690,The product is on sale.,11,2020-01-18,10001637,2002129
800691,The product is on sale.,10,2019-08-20,10001640,2002132
800692,The product is on sale.,9,2019-07-31,10001643,2002135
800693,The product is on sale.,11,2019-12-09,10001646,2002138
800694,The product is on sale.,19,2019-10-15,10001649,2002141
800695,The product is on sale.,19,2019-07-16,10001652,2002144
800696,The product is on sale.,16,2019-09-20,10001655,2002147
800697,The product is on sale.,7,2020-01-09,10001658,2002150
800698,The product is on sale.,10,2019-10-08,10001661,2002153
800699,The product is on sale.,19,2019-10-08,10001664,2002156
800700,The product is on sale.,18,2019-05-16,10001667,2002159
800701,The product is on sale.,9,2019-10-31,10001670,2002162
800702,The product is on sale.,13,2019-11-12,10001673,2002165
800703,The product is on sale.,10,2019-06-22,10001676,2002168
800704,The product is on sale.,2,2019-12-04,10001679,2002171
800705,The product is on sale.,7,2019-10-09,10001682,2002174
800706,The product is on sale.,14,2019-12-22,10001685,2002177
800707,The product is on sale.,11,2019-10-02,10001688,2002180
800708,The product is on sale.,16,2019-11-04,10001691,2002183
800709,The product is on sale.,6,2019-06-06,10001694,2002186
800710,The product is on sale.,6,2019-08-25,10001697,2002189
800711,The product is on sale.,17,2019-09-22,10001700,2002192
800712,The product is on sale.,1,2019-11-23,10001703,2002195
800713,The product is on sale.,7,2019-10-26,10001706,2002198
800714,The product is on sale.,6,2019-10-29,10001709,2002201
800715,The product is on sale.,5,2019-07-07,10001712,2002204
800716,The product is on sale.,10,2019-05-13,10001715,2002207
800717,The product is on sale.,13,2019-07-09,10001718,2002210
800718,The product is on sale.,4,2019-08-25,10001721,2002213
800719,The product is on sale.,12,2019-07-22,10001724,2002216
800720,The product is on sale.,17,2019-10-05,10001727,2002219
800721,The product is on sale.,7,2019-07-23,10001730,2002222
800722,The product is on sale.,14,2019-12-23,10001733,2002225
800723,The product is on sale.,14,2019-06-28,10001736,2002228
800724,The product is on sale.,14,2020-01-03,10001739,2002231
800725,The product is on sale.,6,2019-06-10,10001742,2002234
800726,The product is on sale.,16,2019-05-27,10001745,2002237
800727,The product is on sale.,2,2020-01-12,10001748,2002240
800728,The product is on sale.,13,2019-07-07,10001751,2002243
800729,The product is on sale.,6,2019-08-05,10001754,2002246
800730,The product is on sale.,2,2019-08-29,10001757,2002249
800731,The product is on sale.,15,2019-11-24,10001760,2002252
800732,The product is on sale.,10,2019-11-02,10001763,2002255
800733,The product is on sale.,2,2019-11-28,10001766,2002258
800734,The product is on sale.,5,2019-11-13,10001769,2002261
800735,The product is on sale.,15,2019-07-17,10001772,2002264
800736,The product is on sale.,13,2019-11-08,10001775,2002267
800737,The product is on sale.,9,2019-08-20,10001778,2002270
800738,The product is on sale.,10,2019-09-15,10001781,2002273
800739,The product is on sale.,5,2019-10-06,10001784,2002276
800740,The product is on sale.,16,2019-06-06,10001787,2002279
800741,The product is on sale.,3,2019-08-01,10001790,2002282
800742,The product is on sale.,5,2019-11-22,10001793,2002285
800743,The product is on sale.,14,2019-08-26,10001796,2002288
800744,The product is on sale.,16,2019-07-19,10001799,2002291
800745,The product is on sale.,12,2019-09-15,10001802,2002294
800746,The product is on sale.,11,2019-11-09,10001805,2002297
800747,The product is on sale.,3,2020-01-17,10001808,2002300
800748,The product is on sale.,11,2019-09-21,10001811,2002303
800749,The product is on sale.,2,2019-12-26,10001814,2002306
800750,The product is on sale.,16,2019-09-25,10001817,2002309
800751,The product is on sale.,16,2019-12-01,10001820,2002312
800752,The product is on sale.,12,2019-06-19,10001823,2002315
800753,The product is on sale.,7,2019-06-07,10001826,2002318
800754,The product is on sale.,20,2019-05-19,10001829,2002321
800755,The product is on sale.,12,2019-09-22,10001832,2002324
800756,The product is on sale.,20,2019-07-29,10001835,2002327
800757,The product is on sale.,16,2019-11-14,10001838,2002330
800758,The product is on sale.,3,2019-05-17,10001841,2002333
800759,The product is on sale.,15,2019-12-27,10001844,2002336
800760,The product is on sale.,3,2019-06-20,10001847,2002339
800761,The product is on sale.,7,2019-07-10,10001850,2002342
800762,The product is on sale.,12,2019-07-02,10001853,2002345
800763,The product is on sale.,18,2019-06-30,10001856,2002348
800764,The product is on sale.,17,2019-05-26,10001859,2002351
800765,The product is on sale.,7,2019-08-13,10001862,2002354
800766,The product is on sale.,13,2019-10-22,10001865,2002357
800767,The product is on sale.,14,2019-10-17,10001868,2002360
800768,The product is on sale.,11,2019-07-17,10001871,2002363
800769,The product is on sale.,9,2020-01-23,10001874,2002366
800770,The product is on sale.,3,2019-12-30,10001877,2002369
800771,The product is on sale.,20,2019-12-21,10001880,2002372
800772,The product is on sale.,19,2019-12-02,10001883,2002375
800773,The product is on sale.,13,2019-08-27,10001886,2002378
800774,The product is on sale.,20,2019-09-19,10001889,2002381
800775,The product is on sale.,6,2019-10-29,10001892,2002384
800776,The product is on sale.,10,2019-11-16,10001895,2002387
800777,The product is on sale.,17,2019-11-07,10001898,2002390
800778,The product is on sale.,18,2020-01-01,10001901,2002393
800779,The product is on sale.,13,2020-01-16,10001904,2002396
800780,The product is on sale.,14,2020-01-14,10001907,2002399
800781,The product is on sale.,15,2019-05-21,10001910,2002402
800782,The product is on sale.,12,2019-08-28,10001913,2002405
800783,The product is on sale.,3,2019-08-13,10001916,2002408
800784,The product is on sale.,5,2019-08-24,10001919,2002411
800785,The product is on sale.,13,2019-11-10,10001922,2002414
800786,The product is on sale.,4,2019-10-20,10001925,2002417
800787,The product is on sale.,5,2019-11-03,10001928,2002420
800788,The product is on sale.,5,2019-08-18,10001931,2002423
800789,The product is on sale.,9,2019-05-27,10001934,2002426
800790,The product is on sale.,13,2020-01-20,10001937,2002429
800791,The product is on sale.,5,2019-05-24,10001940,2002432
800792,The product is on sale.,11,2019-07-03,10001943,2002435
800793,The product is on sale.,8,2019-11-24,10001946,2002438
800794,The product is on sale.,11,2019-09-15,10001949,2002441
800795,The product is on sale.,15,2019-10-05,10001952,2002444
800796,The product is on sale.,14,2019-06-12,10001955,2002447
800797,The product is on sale.,14,2019-09-21,10001958,2002450
800798,The product is on sale.,7,2019-06-05,10001961,2002453
800799,The product is on sale.,2,2019-07-23,10001964,2002456
800800,The product is on sale.,9,2019-06-09,10001967,2002459
800801,The product is on sale.,7,2019-09-11,10001970,2002462
800802,The product is on sale.,12,2019-05-25,10001973,2002465
800803,The product is on sale.,19,2019-07-17,10001976,2002468
800804,The product is on sale.,7,2019-05-13,10001979,2002471
800805,The product is on sale.,16,2019-05-26,10001982,2002474
800806,The product is on sale.,1,2019-05-25,10001985,2002477
800807,The product is on sale.,12,2019-12-23,10001988,2002480
800808,The product is on sale.,6,2019-05-14,10001991,2002483
800809,The product is on sale.,15,2019-05-19,10001994,2002486
800810,The product is on sale.,20,2019-06-08,10001997,2002489
800811,The product is on sale.,4,2019-05-18,10002000,2002492
800812,The product is on sale.,2,2019-05-29,10002003,2002495
800813,The product is on sale.,16,2019-07-26,10002006,2002498
800814,The product is on sale.,6,2019-10-28,10002009,2002501
800815,The product is on sale.,7,2019-12-20,10002012,2002504
800816,The product is on sale.,18,2019-09-21,10002015,2002507
800817,The product is on sale.,9,2019-06-23,10002018,2002510
800818,The product is on sale.,5,2019-10-16,10002021,2002513
800819,The product is on sale.,1,2019-10-04,10002024,2002516
800820,The product is on sale.,3,2019-12-12,10002027,2002519
800821,The product is on sale.,6,2019-09-04,10002030,2002522
800822,The product is on sale.,9,2019-10-10,10002033,2002525
800823,The product is on sale.,11,2020-01-06,10002036,2002528
800824,The product is on sale.,16,2019-07-02,10002039,2002531
800825,The product is on sale.,18,2019-06-28,10002042,2002534
800826,The product is on sale.,17,2019-09-02,10002045,2002537
800827,The product is on sale.,16,2019-10-13,10002048,2002540
800828,The product is on sale.,16,2019-08-23,10002051,2002543
800829,The product is on sale.,6,2019-12-08,10002054,2002546
800830,The product is on sale.,19,2019-11-26,10002057,2002549
800831,The product is on sale.,5,2020-01-03,10002060,2002552
800832,The product is on sale.,6,2019-11-17,10002063,2002555
800833,The product is on sale.,2,2019-07-19,10002066,2002558
800834,The product is on sale.,12,2019-10-13,10002069,2002561
800835,The product is on sale.,18,2019-11-06,10002072,2002564
800836,The product is on sale.,2,2019-11-10,10002075,2002567
800837,The product is on sale.,17,2019-06-04,10002078,2002570
800838,The product is on sale.,11,2019-08-24,10002081,2002573
800839,The product is on sale.,10,2019-06-24,10002084,2002576
800840,The product is on sale.,16,2019-12-09,10002087,2002579
800841,The product is on sale.,6,2019-11-02,10002090,2002582
800842,The product is on sale.,9,2019-12-21,10002093,2002585
800843,The product is on sale.,5,2020-01-20,10002096,2002588
800844,The product is on sale.,6,2020-01-06,10002099,2002591
800845,The product is on sale.,9,2019-08-26,10002102,2002594
800846,The product is on sale.,6,2019-09-04,10002105,2002597
800847,The product is on sale.,20,2019-08-07,10002108,2002600
800848,The product is on sale.,17,2019-07-24,10002111,2002603
800849,The product is on sale.,3,2019-06-12,10002114,2002606
800850,The product is on sale.,6,2019-09-30,10002117,2002609
800851,The product is on sale.,16,2019-06-16,10002120,2002612
800852,The product is on sale.,11,2019-10-10,10002123,2002615
800853,The product is on sale.,2,2019-11-02,10002126,2002618
800854,The product is on sale.,18,2020-01-23,10002129,2002621
800855,The product is on sale.,11,2019-06-25,10002132,2002624
800856,The product is on sale.,7,2020-01-09,10002135,2002627
800857,The product is on sale.,2,2019-10-30,10002138,2002630
800858,The product is on sale.,5,2019-12-30,10002141,2002633
800859,The product is on sale.,9,2019-08-23,10002144,2002636
800860,The product is on sale.,13,2019-06-04,10002147,2002639
800861,The product is on sale.,8,2019-11-02,10002150,2002642
800862,The product is on sale.,16,2019-12-25,10002153,2002645
800863,The product is on sale.,10,2020-01-11,10002156,2002648
800864,The product is on sale.,10,2019-09-21,10002159,2002651
800865,The product is on sale.,1,2019-12-30,10002162,2002654
800866,The product is on sale.,4,2019-05-20,10002165,2002657
800867,The product is on sale.,6,2019-06-22,10002168,2002660
800868,The product is on sale.,10,2019-06-17,10002171,2002663
